iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
102,0.08715787,33.59935013499999,1136,0.5928317363006549,0.5928317363006549,-0.06472629175086575,-0.03433310977005277,-0.09632178907762678,-13.636053150827557,-13.669627400494448,-13.667137040883134,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
103,0.068079356,33.667429490999986,1137,0.5919888846970843,0.5919888846970843,-0.0666657364997163,-0.037624765322087694,-0.09635278181308493,-13.63256888702753,-13.667838003215236,-13.666236795032837,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
104,0.019168084,33.686597574999986,1153,0.5891898646973469,0.5891898646973469,-0.0684508714089066,-0.03964505076608271,-0.09790343938972124,-13.626290568592863,-13.6636220680367,-13.664600913404284,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
105,0.044534662,33.73113223699998,1163,0.5891926121118,0.5891926121118,-0.06848244175882723,-0.039643689190331455,-0.09792756066030117,-13.626294696490802,-13.663742524973191,-13.664584830497253,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
106,0.02816608,33.75929831699998,1168,0.5891429552709843,0.5891429552709843,-0.06849534958081238,-0.03998190612443464,-0.09812591492527412,-13.625705555749452,-13.661928940365307,-13.663467277199954,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
107,0.064551466,33.82384978299998,1170,0.5891535827929791,0.5891535827929791,-0.06856138081156271,-0.04000163434541004,-0.09820798768741856,-13.625657804292919,-13.662609828866945,-13.662962444575877,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
108,0.042771165,33.86662094799998,1172,0.5891490191990237,0.5891490191990237,-0.06856652866983803,-0.04000703057718091,-0.0982131854795193,-13.625657797647573,-13.662610021410462,-13.662958957503326,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
109,0.041567581,33.90818852899998,1186,0.586267908132463,0.586267908132463,-0.07057563114309173,-0.03726162403137345,-0.1000916159796002,-13.616709718431931,-13.663346778172494,-13.652998099445213,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
110,0.032569758,33.94075828699998,1188,0.5862679073081075,0.5862679073081075,-0.07057563336548012,-0.03726162855202686,-0.10009161734679428,-13.616709718431931,-13.663346778172494,-13.652998099445213,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
111,0.281482103,34.22224038999998,1197,0.5857327808473718,0.5857327808473718,-0.07102075191969681,-0.03806470116155791,-0.10018070144045066,-13.616258015674948,-13.662586681574457,-13.653186637581706,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
112,0.073683112,34.29592350199998,1197,0.5857325140723759,0.5857325140723759,-0.07102084142808862,-0.03806471468805128,-0.10018012836574319,-13.616258008868417,-13.66259028499309,-13.653187932196623,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
113,0.172817008,34.46874050999998,1200,0.585501592994876,0.585501592994876,-0.07161532786262592,-0.03873147953553324,-0.10129393301913614,-13.614486869175519,-13.659870612068591,-13.650815360279696,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
114,0.035580961,34.50432147099998,1202,0.5855004022355372,0.5855004022355372,-0.07161753353611344,-0.038732874308619936,-0.10129622611151101,-13.614486868283755,-13.659874287965708,-13.650813611662713,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
115,0.032640112,34.536961582999986,1202,0.5855004022355372,0.5855004022355372,-0.07161753353611344,-0.038732874308619936,-0.10129622611151101,-13.614486868283755,-13.659874287965708,-13.650813611662713,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
116,0.033456471,34.57041805399999,1215,0.5846771601014418,0.5846771601014418,-0.07112080623434158,-0.039445609405011295,-0.10040001839350454,-13.61173058779656,-13.656294242676948,-13.647083387074343,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
117,0.032850481,34.603268534999984,1217,0.5846804109709336,0.5846804109709336,-0.07112024318657872,-0.03944708944618425,-0.1004017631435492,-13.611730536319607,-13.656301285647908,-13.647089100851172,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
118,0.0326405,34.63590903499998,1218,0.5850796413646554,0.5850796413646554,-0.06908658461742145,-0.036024271555428755,-0.10034914221120594,-13.606890879319524,-13.644167629103912,-13.647929545433657,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
119,0.033984569,34.66989360399998,1221,0.5851756771548338,0.5851756771548338,-0.06899719273791105,-0.035677634987552054,-0.10013185364800864,-13.606728240860782,-13.643726009264169,-13.647970111986323,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
120,0.874488958,35.54438256199998,1223,0.5851784503083856,0.5851784503083856,-0.0690084758020677,-0.03569566716007011,-0.1001466809085994,-13.606728154205417,-13.643732781109412,-13.647977153743984,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
121,0.048900892,35.59328345399998,1223,0.5851784503083856,0.5851784503083856,-0.0690084758020677,-0.03569566716007011,-0.1001466809085994,-13.606728154205417,-13.643732781109412,-13.647977153743984,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
122,0.094548558,35.68783201199998,1231,0.5852261789260538,0.5852261789260538,-0.06908650508578817,-0.03578591862554992,-0.10049421942992992,-13.606554071692724,-13.643936275593475,-13.647023329341883,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
123,0.033324765,35.72115677699998,1232,0.5852414529652722,0.5852414529652722,-0.06906731468622862,-0.035931314644413015,-0.1003554074605717,-13.606538272585093,-13.644072101348403,-13.646978117725439,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
124,0.198912944,35.92006972099998,1235,0.5851239706409114,0.5851239706409114,-0.069069463809043,-0.035788347274327115,-0.1004117155228339,-13.606501209429219,-13.64349730138774,-13.646782870993981,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
125,0.02478959,35.94485931099998,1237,0.5851258368047426,0.5851258368047426,-0.06907067860453686,-0.035785794519150094,-0.1004107830953902,-13.6065011776589,-13.643487096513013,-13.64677226823498,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
126,0.04347481,35.98833412099998,1260,0.5845187477955082,0.5845187477955082,-0.06897160309981865,-0.03379799966481856,-0.10086126921041028,-13.604574822453039,-13.644108559678518,-13.644524848055594,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
127,0.257588197,36.24592231799998,1297,0.5859644413970638,0.5859644413970638,-0.07196247694798541,-0.03455242628492383,-0.10288790145200138,-13.590277728048473,-13.63488480721034,-13.631382380292381,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
128,0.074426742,36.32034905999998,1298,0.585865288996786,0.585865288996786,-0.07196872784866193,-0.03453479340286969,-0.10298756225156575,-13.590185400520244,-13.635425954457057,-13.631407555916661,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
129,0.441989306,36.76233836599998,1309,0.5853396427768338,0.5853396427768338,-0.07241724932771176,-0.03397774388905428,-0.10365000251874129,-13.58881668514228,-13.6367642606794,-13.630420969069442,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
130,0.064149848,36.82648821399998,1311,0.5853419917029469,0.5853419917029469,-0.07241628939017675,-0.033977626804251426,-0.10365073224111093,-13.588816563871212,-13.63676169531895,-13.630408450108778,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
131,0.106761851,36.93325006499998,1312,0.585032482790808,0.585032482790808,-0.0726900059620863,-0.03406983058964008,-0.10401973719402696,-13.588457154080848,-13.638312180364835,-13.629393958267775,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
132,0.167654592,37.10090465699998,1347,0.5845285032468668,0.5845285032468668,-0.07280602788189294,-0.03422740328169194,-0.1038880746299477,-13.587755782786651,-13.639877344878242,-13.63034320582,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
133,0.040278347,37.14118300399998,1349,0.5845282679059863,0.5845282679059863,-0.07280476876482711,-0.03422724702778235,-0.10388534624164075,-13.587755768441225,-13.639878474515093,-13.630348677360292,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
134,0.187306245,37.32848924899998,1351,0.5839750957931533,0.5839750957931533,-0.0725003042645922,-0.034470260032402944,-0.10275749313434518,-13.587324250516694,-13.64031449943179,-13.62809868345939,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
135,0.092887531,37.42137677999998,1353,0.5839750957931533,0.5839750957931533,-0.0725003042645922,-0.034470260032402944,-0.10275749313434518,-13.587324250516694,-13.64031449943179,-13.62809868345939,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
136,0.057369763,37.47874654299998,1355,0.5839768539758966,0.5839768539758966,-0.07250534978673795,-0.03447808677805586,-0.10276046550797019,-13.587324233310847,-13.64031998886592,-13.628089668573576,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
137,0.271617305,37.75036384799998,1380,0.5831997076897523,0.5831997076897523,-0.07248280970700893,-0.0343233778106814,-0.10370258171908958,-13.585776604983577,-13.640725605640935,-13.629971240373893,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
138,0.048360738,37.79872458599998,1382,0.5832067378702185,0.5832067378702185,-0.07249298126065162,-0.034334723402470235,-0.10370804609465983,-13.585776502663222,-13.640727186635306,-13.629968409856508,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
139,0.168255025,37.96697961099998,1384,0.5832067362451285,0.5832067362451285,-0.07249298152263772,-0.03433472224798728,-0.10370804776918569,-13.585776502663222,-13.640727186635306,-13.629968409856508,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
140,0.037729473,38.00470908399998,1394,0.5832038310033916,0.5832038310033916,-0.07249068121435454,-0.03433129154126768,-0.10370626838136016,-13.585776488710875,-13.640731609741142,-13.629961080718239,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
141,0.139036244,38.14374532799998,1396,0.583202243263064,0.583202243263064,-0.072489790348644,-0.034328683832107854,-0.10370489889734741,-13.58577647857696,-13.640734891259184,-13.629955172978999,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
142,0.049278678,38.19302400599998,1425,0.5817678942037352,0.5817678942037352,-0.07407969125891278,-0.035325729007212314,-0.10380212115000853,-13.583620304928829,-13.64090140183654,-13.62882075311993,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
143,0.042623886,38.23564789199998,1427,0.5817657623270316,0.5817657623270316,-0.07408513492475788,-0.03533065947820757,-0.1038034453343133,-13.58362030728835,-13.640899180406763,-13.628825196343854,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
144,0.050293163,38.28594105499998,1431,0.5818096197656447,0.5818096197656447,-0.07403081441397574,-0.035302211632096125,-0.1041196141796279,-13.58348825390831,-13.639949708626919,-13.630002547752381,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
145,0.036922098,38.32286315299998,1434,0.5817397141768093,0.5817397141768093,-0.07330860380811843,-0.0357920090157654,-0.10335333901753113,-13.582967829500763,-13.64044922966263,-13.62911039806043,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
146,0.048894593,38.37175774599998,1436,0.5817397141768093,0.5817397141768093,-0.07330860380811843,-0.0357920090157654,-0.10335333901753113,-13.582967829500763,-13.64044922966263,-13.62911039806043,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
147,0.214021323,38.585779068999976,1437,0.5816289811896668,0.5816289811896668,-0.0728256200652363,-0.035763119105685304,-0.1032916570812713,-13.58273362169877,-13.639329951256025,-13.628859490804523,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
148,0.060509368,38.646288436999974,1439,0.5816285020084166,0.5816285020084166,-0.07282857922431585,-0.03576475255625777,-0.10329705480936996,-13.58273362107472,-13.639332387292844,-13.628847230288336,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
149,0.058400059,38.704688495999974,1441,0.5816324315813168,0.5816324315813168,-0.07281882754867819,-0.035756500531797575,-0.1032886712944146,-13.582733616290962,-13.639331341328536,-13.628845493765825,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
150,0.086852525,38.79154102099997,1445,0.581615817685796,0.581615817685796,-0.07285419636528079,-0.035943185028569746,-0.10312790750970152,-13.582415254108762,-13.639197421227273,-13.63033272515961,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
151,0.05186674,38.84340776099997,1447,0.58161450505578,0.58161450505578,-0.0728583140486393,-0.03595277565752242,-0.1031301640817785,-13.582415104372094,-13.639184337194784,-13.63034110304915,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
152,0.129466184,38.972873944999975,1448,0.5814791466452882,0.5814791466452882,-0.07292921430847421,-0.03611738388760477,-0.10316643300470668,-13.582319112603567,-13.63946129474639,-13.630993581507186,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
153,0.198350486,39.17122443099998,1462,0.5816715796628469,0.5816715796628469,-0.07283941880502998,-0.036136183202088445,-0.10328864080320493,-13.582249805467173,-13.639023513561833,-13.631423876756518,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
154,0.105314695,39.276539125999975,1487,0.5815103598003876,0.5815103598003876,-0.07271077131509751,-0.0366888322256651,-0.1036218824393425,-13.581694320217048,-13.640684759795898,-13.632684053434398,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
155,0.090851279,39.36739040499997,1489,0.5815093327374222,0.5815093327374222,-0.0727100503785898,-0.03668800170016251,-0.10362033094601847,-13.581694309929397,-13.640688632824842,-13.632683734784878,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
156,0.091528546,39.45891895099997,1491,0.5802321915524846,0.5802321915524846,-0.07275759232623469,-0.03684524862569438,-0.10382784840901699,-13.580288368320453,-13.640199611081904,-13.633904305532168,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
157,0.038691048,39.49760999899997,1493,0.5802321915524846,0.5802321915524846,-0.07275759232623469,-0.03684524862569438,-0.10382784840901699,-13.580288368320453,-13.640199611081904,-13.633904305532168,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
158,0.037845737,39.53545573599997,1495,0.5802330685148038,0.5802330685148038,-0.07275964249164812,-0.03684431802913479,-0.10383222162957156,-13.580288322148746,-13.640197712502433,-13.633913126653088,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
159,0.052783481,39.588239216999966,1497,0.5802346081009572,0.5802346081009572,-0.0727562825454191,-0.03684270527598266,-0.10382736118025954,-13.580288325534202,-13.64019547331438,-13.633918665596891,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
160,0.112047511,39.700286727999966,1513,0.5792161705155001,0.5792161705155001,-0.07344146230148862,-0.03854231965324062,-0.10306604015645343,-13.577289540877507,-13.636076113620664,-13.636612782188166,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
161,0.222429503,39.92271623099997,1515,0.5792161705880864,0.5792161705880864,-0.07344146213762348,-0.03854232150993486,-0.10306604125867308,-13.577289540877507,-13.636076113620664,-13.636612782188166,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
162,0.049739832,39.97245606299997,1516,0.5789505270196929,0.5789505270196929,-0.07350730652537507,-0.03823930221354499,-0.10324848834462758,-13.577175133582466,-13.635755522427653,-13.636156666271601,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
163,0.037785518,40.01024158099997,1520,0.5788513369393324,0.5788513369393324,-0.07357278843075155,-0.03838750109330036,-0.10326519099897918,-13.577086333687454,-13.6353736790068,-13.636026743851202,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
164,0.049192641,40.059434221999965,1522,0.5788550145282445,0.5788550145282445,-0.07356710862309046,-0.038380417852511006,-0.10326365587202652,-13.577086177004634,-13.63537865919874,-13.636032554912955,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
165,0.329961988,40.389396209999965,1524,0.5788485338742356,0.5788485338742356,-0.07357375872549221,-0.038392428045610605,-0.10327346293984768,-13.577086335119686,-13.635367532528944,-13.636016270644575,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
166,0.054413994,40.443810203999966,1526,0.5788624621351052,0.5788624621351052,-0.07355972129049604,-0.03836807543611831,-0.10325258323883463,-13.577086117704491,-13.635389758453384,-13.636048082724963,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
167,0.111809078,40.55561928199997,1542,0.5785135890722295,0.5785135890722295,-0.07375249864395617,-0.03934412154304212,-0.10342090040731938,-13.573988740086179,-13.630786623458041,-13.632160919528776,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
168,0.033626202,40.58924548399997,1542,0.5785135890722295,0.5785135890722295,-0.07375249864395617,-0.03934412154304212,-0.10342090040731938,-13.573988740086179,-13.630786623458041,-13.632160919528776,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
169,0.052023748,40.64126923199997,1544,0.5785135892207933,0.5785135892207933,-0.07375249930972694,-0.03934412180136515,-0.10342090068326681,-13.573988740086179,-13.630786623458041,-13.632160919528776,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
170,0.067443986,40.70871321799997,1598,0.5760231266210054,0.5760231266210054,-0.07888083078652108,-0.0427797023730323,-0.106276918463859,-13.566250600278552,-13.627268179524373,-13.631141310668374,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
171,0.080873332,40.789586549999974,1599,0.5761091004521719,0.5761091004521719,-0.07945153987581999,-0.04288583706002025,-0.106808335454326,-13.565057550517261,-13.627523577256506,-13.629468025048572,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
172,0.087796918,40.87738346799998,1601,0.5761082089355599,0.5761082089355599,-0.0794536772158676,-0.042889574912759354,-0.10681005234153085,-13.565057506714409,-13.627521060080754,-13.629472403138164,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
173,0.055106208,40.932489675999975,1607,0.5761102204703075,0.5761102204703075,-0.07944660618912824,-0.04289042992976411,-0.10680138633558572,-13.565057570222303,-13.627522262770757,-13.629463457605809,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
174,0.053093085,40.985582760999975,1609,0.5761101949607886,0.5761101949607886,-0.07944660269704695,-0.042890429749617764,-0.10680137780630156,-13.565057570222303,-13.627522262770757,-13.629463457605809,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
175,0.091146398,41.076729158999974,1611,0.5761106881029882,0.5761106881029882,-0.07944991896684062,-0.04289461743732581,-0.10680148923340321,-13.565057566065652,-13.627521237624782,-13.629454773095162,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
176,0.054016351,41.130745509999976,1613,0.5760850504091889,0.5760850504091889,-0.07950210159840565,-0.043145510329520076,-0.10688351105366006,-13.565040170160492,-13.627896970553804,-13.629559953453006,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
177,0.052357403,41.18310291299998,1615,0.5760850504091889,0.5760850504091889,-0.07950210159840565,-0.043145510329520076,-0.10688351105366006,-13.565040170160492,-13.627896970553804,-13.629559953453006,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
178,0.05275126,41.23585417299998,1617,0.576085485747159,0.576085485747159,-0.07950897813608315,-0.043152256270861944,-0.10688579448174168,-13.56504002608517,-13.627893583524045,-13.629551620394997,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
179,0.120614949,41.35646912199998,1619,0.576091770509767,0.576091770509767,-0.07950270277695504,-0.043142164877518874,-0.10688014439305521,-13.56504000300411,-13.627900760836603,-13.62956031937484,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
180,0.122246425,41.47871554699998,1635,0.5758959787549675,0.5758959787549675,-0.07942472605266682,-0.04300051856321363,-0.10723341575196793,-13.56419385912327,-13.625965159784068,-13.629234173102187,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
181,0.055239964,41.53395551099998,1637,0.5758967247122838,0.5758967247122838,-0.07942612967406049,-0.043003115298834604,-0.10723458307936667,-13.564193856178923,-13.625965471830726,-13.629233966856706,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
182,0.115813112,41.64976862299998,1639,0.5758977515017987,0.5758977515017987,-0.07942542356437998,-0.043003266500393655,-0.1072337778231594,-13.564193838117202,-13.625964189642591,-13.629232398389684,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
183,0.05528868,41.705057302999975,1641,0.5758964489637761,0.5758964489637761,-0.07942569361026397,-0.043002634938718254,-0.10723287029369061,-13.564193878288293,-13.625976765139775,-13.629238337199453,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
184,0.056055317,41.76111261999998,1643,0.5758985356529173,0.5758985356529173,-0.07942371687463046,-0.04300126185979414,-0.10723154770700244,-13.56419384348669,-13.625968428308056,-13.62923553586688,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
185,0.052218369,41.81333098899998,1646,0.5759422292154898,0.5759422292154898,-0.07936627945895502,-0.042973507954217394,-0.10729318112433511,-13.564161412402585,-13.62583657660048,-13.62922681324775,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
186,0.052554439,41.86588542799998,1647,0.5760437689595216,0.5760437689595216,-0.0795380275100942,-0.042923808869941626,-0.10728542650062706,-13.564067994094271,-13.624857502719152,-13.628730196775567,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
187,0.039658055,41.905543482999974,1650,0.576050102987069,0.576050102987069,-0.0795428473934946,-0.042921156570366104,-0.10727723220795021,-13.564066922062212,-13.624913167975219,-13.628761239491032,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
188,0.052731046,41.95827452899997,1651,0.5758527994170813,0.5758527994170813,-0.07975229773624715,-0.04323569120452064,-0.10706684116986531,-13.56292340190014,-13.623069097886031,-13.626121179604812,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
189,0.052779693,42.01105422199997,1651,0.5758527994170813,0.5758527994170813,-0.07975229773624715,-0.04323569120452064,-0.10706684116986531,-13.56292340190014,-13.623069097886031,-13.626121179604812,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
190,0.113774523,42.12482874499997,1653,0.575855257221276,0.575855257221276,-0.07974748184952929,-0.04323010182875198,-0.10706075823450933,-13.562923342721115,-13.623073683782307,-13.62612696897358,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
191,0.4500779,42.57490664499996,1664,0.5755125353762436,0.5755125353762436,-0.07996456061127033,-0.043170749170705736,-0.1064936556655407,-13.56048507588987,-13.624641444457994,-13.626025872851251,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
192,0.070695459,42.64560210399996,1666,0.5755211415941004,0.5755211415941004,-0.07995985147101115,-0.043159973232932525,-0.10648861249948305,-13.560484879571005,-13.624664154415088,-13.626007270303536,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
193,0.054172266,42.699774369999965,1670,0.5752415599423152,0.5752415599423152,-0.07984748467012281,-0.04302936731504636,-0.10685938036463116,-13.560187935352381,-13.625671248455795,-13.626971044688405,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
194,0.130071696,42.829846065999966,1672,0.5750323290805548,0.5750323290805548,-0.07973771948399777,-0.04269144676741332,-0.10649559871582398,-13.559973710181945,-13.626653739278028,-13.627038090929831,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
195,0.209785395,43.03963146099996,1699,0.5747935911394588,0.5747935911394588,-0.07983413010695384,-0.04265406453635345,-0.10644065083953408,-13.559626506557526,-13.626945397398535,-13.62666571011046,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
196,0.153940117,43.19357157799996,1730,0.5743072038106116,0.5743072038106116,-0.07960898327144961,-0.043314102049016645,-0.1057178155561902,-13.559152480112061,-13.628587780756002,-13.628390087705549,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
197,0.057486523,43.25105810099996,1732,0.5743079447384714,0.5743079447384714,-0.07960773804285626,-0.043313423716480615,-0.10571883182432051,-13.559152475187812,-13.628591910372784,-13.628396129202192,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
198,0.054059351,43.30511745199996,1734,0.5743079447384714,0.5743079447384714,-0.07960773804285626,-0.043313423716480615,-0.10571883182432051,-13.559152475187812,-13.628591910372784,-13.628396129202192,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
199,0.066663975,43.37178142699996,1752,0.5743105529740542,0.5743105529740542,-0.07960607632617511,-0.043310943494372034,-0.10571343936328037,-13.559152200547809,-13.628597493769579,-13.628411493929201,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
200,0.088519707,43.46030113399996,1754,0.5743224673026048,0.5743224673026048,-0.07959524414205221,-0.0432998569709343,-0.10569707417889662,-13.55915184761043,-13.628594972898124,-13.62843417639087,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
201,0.054212793,43.51451392699996,1756,0.5743231362026864,0.5743231362026864,-0.0795933951347163,-0.04330015061426418,-0.10569623013303786,-13.559151714564456,-13.62859826644386,-13.628430219073808,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
202,0.055325908,43.56983983499996,1796,0.5738658620837193,0.5738658620837193,-0.07994646925687454,-0.04310877385847056,-0.1056694406855464,-13.557769568190627,-13.630324850083214,-13.62885969115853,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
203,0.056508823,43.62634865799996,1798,0.5738658618487564,0.5738658618487564,-0.07994646955288909,-0.04310877385847056,-0.1056694406855464,-13.557769568190627,-13.630324850083214,-13.62885969115853,true,,0.5873966177015184,0.0,0.3039748179237132,0.0,0.0,0.0,0.0
