iter,time,total_time,circuit_size,cross_entropy_D,cross_entropy_Df,train_discrimination,valid_discrimination,test_discrimination,train_mll,valid_mll,test_mll,struct?,stop?,P(D),P(Df),P(S),"P(D|Df,S)","P(D|Df,notS)","P(D|notDf,S)","P(D|notDf,notS)"
24,0.005833423,5.844188906,225,0.20056297678911297,0.20056297678911297,-0.02274629319508703,-0.027475443729826576,-0.035434585341941216,-3.927518492410015,-3.958941644815983,-3.9081504948952763,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
25,0.026360569,5.870549475000001,231,0.20056378114416668,0.20056378114416668,-0.02274650760651753,-0.027475626498854044,-0.03543486700205378,-3.927516650415864,-3.9589331890696724,-3.9081514964666777,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
26,0.011858551,5.882408026000001,233,0.20056365489714803,0.20056365489714803,-0.022747152738097798,-0.027476318501028718,-0.03543555747170124,-3.9275166492611207,-3.958933136656682,-3.9081504896531607,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
27,0.005558767,5.887966793000001,233,0.20056365489714803,0.20056365489714803,-0.022747152738097798,-0.027476318501028718,-0.03543555747170124,-3.9275166492611207,-3.958933136656682,-3.9081504896531607,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
28,0.006449657,5.894416450000001,236,0.20054707638695307,0.20054707638695307,-0.022744337831046124,-0.027464574448211043,-0.035429147728048505,-3.926274922879551,-3.9581157213904357,-3.906107065792926,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
29,0.007131302,5.901547752000002,238,0.2005466971371908,0.2005466971371908,-0.022748441761577864,-0.027468705383991265,-0.0354330418713491,-3.926274921762729,-3.958115921991287,-3.906106551728907,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
30,0.054176048,5.955723800000002,240,0.20054685963113353,0.20054685963113353,-0.022745411526665094,-0.02746536152168222,-0.03542961042855153,-3.926274925250066,-3.958115727406118,-3.906105522722708,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
31,0.006591942,5.962315742000002,242,0.20054648762799895,0.20054648762799895,-0.02275169614096917,-0.027472251154798566,-0.035436661364744326,-3.9262749206054104,-3.9581158191552945,-3.906107230935969,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
32,0.039326588,6.001642330000002,245,0.20055435619818146,0.20055435619818146,-0.022812667676942233,-0.027472679586784343,-0.03543339580634075,-3.9260451649412524,-3.9581493808063466,-3.9058675891678902,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
33,0.0064222,6.008064530000002,247,0.20055430290700837,0.20055430290700837,-0.022813339939311006,-0.027473393689780856,-0.03543410771792299,-3.9260451647122316,-3.958149415865659,-3.9058674724024938,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
34,0.023554571,6.031619101000002,250,0.20054967302788987,0.20054967302788987,-0.02280670395996931,-0.027462818247735443,-0.035423019823340285,-3.9260412358555103,-3.9581010818076954,-3.905838392584381,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
35,0.010214058,6.041833159000002,252,0.20054962985420938,0.20054962985420938,-0.02280708971503631,-0.027463308450723423,-0.03542347658662692,-3.926041129996208,-3.9581040912093592,-3.905847710318488,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
36,0.018049257,6.059882416000002,255,0.20054979773927004,0.20054979773927004,-0.022806902363301407,-0.02746357688031076,-0.0354229426663526,-3.9260390129882294,-3.9581560820747117,-3.905755713954056,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
37,0.009477409,6.069359825000002,257,0.2005497360050391,0.2005497360050391,-0.022807227552860132,-0.027463931874763148,-0.03542328681030227,-3.9260390114211052,-3.958156073062073,-3.905755598218414,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
38,0.006544551,6.075904376000002,263,0.2005553329397159,0.2005553329397159,-0.02280713686733349,-0.027463878391569052,-0.0354233423375816,-3.925891831658846,-3.958045783814688,-3.9056538238157485,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
39,0.006672403,6.082576779000002,265,0.20055529050000448,0.20055529050000448,-0.022807544969976723,-0.027464310768710476,-0.03542377080073311,-3.925891829809067,-3.958045702825979,-3.9056532658426213,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
40,0.005976311,6.088553090000002,266,0.20057312785258924,0.20057312785258924,-0.022782785578949527,-0.027548285109806447,-0.035443134004089494,-3.925747967892989,-3.9578295976533147,-3.9057934437778483,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
41,0.00683673,6.095389820000002,273,0.20062947516069848,0.20062947516069848,-0.023041506946271495,-0.027122712813538175,-0.03572097211501324,-3.9248377577883042,-3.9588518936140202,-3.904927306468351,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
42,0.006971831,6.1023616510000025,275,0.20063062825227115,0.20063062825227115,-0.023032222556912507,-0.02710988775982992,-0.03571434332864931,-3.924837747206023,-3.9588559306897846,-3.9049262490521897,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
43,0.00617472,6.108536371000002,275,0.20063062825227115,0.20063062825227115,-0.023032222556912507,-0.02710988775982992,-0.03571434332864931,-3.924837747206023,-3.9588559306897846,-3.9049262490521897,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
44,0.006821016,6.115357387000002,285,0.20090897057049847,0.20090897057049847,-0.022758917767346065,-0.027079372228813403,-0.03532513490554867,-3.9243907421538977,-3.958735684272295,-3.903909349841884,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
45,0.007212323,6.122569710000002,287,0.2009088070048109,0.2009088070048109,-0.022758662223178905,-0.027078983953941704,-0.035324987610722225,-3.9243907409823238,-3.958735013372456,-3.903910005363679,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
46,0.013834988,6.136404698000002,290,0.20091982525378857,0.20091982525378857,-0.022784502485218572,-0.027084907741922182,-0.03526083932310298,-3.9243809536021175,-3.9586763874064554,-3.9039101274663888,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
47,0.00692745,6.1433321480000025,292,0.20092008324730673,0.20092008324730673,-0.022782253919078954,-0.027081862205024287,-0.03525921040507052,-3.9243809520810986,-3.9586774445034028,-3.903909983701782,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
48,0.006936987,6.150269135000002,292,0.20092008324730673,0.20092008324730673,-0.022782253919078954,-0.027081862205024287,-0.03525921040507052,-3.9243809520810986,-3.9586774445034028,-3.903909983701782,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
49,0.007229138,6.157498273000002,294,0.20092008324730673,0.20092008324730673,-0.022782253919078954,-0.027081862205024287,-0.03525921040507052,-3.9243809520810986,-3.9586774445034028,-3.903909983701782,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
50,0.007296699,6.164794972000002,296,0.20092019411434645,0.20092019411434645,-0.022781355758525135,-0.0270803210022591,-0.03525859488136296,-3.9243809512795162,-3.958677750402547,-3.903909789438019,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
51,0.006919889,6.171714861000002,299,0.20091460333684272,0.20091460333684272,-0.022804835328660844,-0.0271722481443204,-0.035322358007613186,-3.924376744202488,-3.9586038376848216,-3.9038907000541547,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
52,0.00673679,6.178451651000001,302,0.2009093169057457,0.2009093169057457,-0.02282597539371234,-0.02717154376012043,-0.03536736480784042,-3.924344293141747,-3.958518987163375,-3.903890945498183,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
53,0.009131226,6.187582877000001,304,0.20090928479038014,0.20090928479038014,-0.022826279767522384,-0.0271718611712507,-0.03536771859082499,-3.924344062779009,-3.958515548127357,-3.903906407285113,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
54,0.006822998,6.194405875000001,307,0.20090926464117048,0.20090926464117048,-0.02282629017595217,-0.02717188138396276,-0.03536770077917595,-3.924333051423868,-3.958510523025614,-3.9038818392605847,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
55,0.013848359,6.208254234000001,309,0.20090924373708127,0.20090924373708127,-0.022826546376616852,-0.027172153937579324,-0.03536797185244489,-3.9243330399442846,-3.95850939353181,-3.9038808217725083,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
56,0.00691478,6.215169014000001,310,0.20092115942714694,0.20092115942714694,-0.02281423737819721,-0.027180319261552732,-0.0353763913546109,-3.9243108756129548,-3.958601951601121,-3.903851417688342,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
57,0.00719897,6.222367984000001,312,0.2009209093597353,0.2009209093597353,-0.022816541397216228,-0.027182820415054598,-0.0353790270912302,-3.9243108814800207,-3.958600833838699,-3.9038508413942212,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
58,0.018407765,6.240775749000001,314,0.20092090435052082,0.20092090435052082,-0.022816012605620495,-0.02718218011343898,-0.03537896827490494,-3.9243108791171335,-3.9586006497715913,-3.9038510889206672,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
59,0.007479565,6.248255314000001,316,0.20092257239694764,0.20092257239694764,-0.022816196346409967,-0.027182124821164666,-0.03537627968242485,-3.924145811886491,-3.9585771089251027,-3.9040284139436396,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
60,0.006939303,6.255194617000001,318,0.20092298804115052,0.20092298804115052,-0.022812765625385145,-0.027179372696243043,-0.035373398566942105,-3.924145807222838,-3.958576757064957,-3.904027115177099,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
61,0.007282634,6.262477251000001,321,0.20092073689862655,0.20092073689862655,-0.022813235002243082,-0.027180100671877927,-0.035373349388192366,-3.924143742794706,-3.9586057230112033,-3.9039995864737205,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
62,0.007212893,6.269690144000001,323,0.20092073065173266,0.20092073065173266,-0.022813386950876202,-0.02718028035036779,-0.03537351506692965,-3.924143740915256,-3.958606712186473,-3.9039997632737307,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
63,0.044569795,6.314259939000001,326,0.20091523851573376,0.20091523851573376,-0.022806832458319826,-0.027199819355132826,-0.03536542707608559,-3.9241429641348415,-3.958668306318701,-3.9040149601921295,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
64,0.014688921,6.3289488600000015,328,0.20091495114861743,0.20091495114861743,-0.022806197056455146,-0.027200968488561905,-0.035364111517703245,-3.924142945348321,-3.958670929487504,-3.904013907819446,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
65,0.025500318,6.354449178000001,331,0.20092003721779017,0.20092003721779017,-0.022797851535299785,-0.027184119791809014,-0.03536172787734937,-3.9241407163022024,-3.9586536174752367,-3.904040674101117,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
66,0.00774202,6.362191198000001,333,0.20091998257864094,0.20091998257864094,-0.02279784274867458,-0.02718419281197071,-0.03536171740674643,-3.9241407156931425,-3.9586535490461245,-3.904040645352725,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
67,0.007651175,6.369842373000002,341,0.20091673968490686,0.20091673968490686,-0.02282104644301819,-0.027216518532860223,-0.03539624137836561,-3.924140813879531,-3.9586415251430327,-3.9040382855082028,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
68,0.014543158,6.384385531000002,343,0.20091683186533052,0.20091683186533052,-0.022820209797904667,-0.027214988196414658,-0.035395167648758274,-3.924140811267894,-3.958644012728723,-3.9040396035230556,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
69,0.007444959,6.391830490000002,346,0.20091014986075614,0.20091014986075614,-0.02281807680211312,-0.027209488216245026,-0.03537881294177869,-3.9240398537062475,-3.958653068123617,-3.9041112240106233,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
70,0.00791585,6.399746340000002,348,0.20091020223207445,0.20091020223207445,-0.022817638653881644,-0.0272087732380365,-0.03537852126356544,-3.9240398492212845,-3.958654212404912,-3.904111599201893,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
71,0.007328351,6.407074691000002,348,0.20091020223207445,0.20091020223207445,-0.022817638653881644,-0.0272087732380365,-0.03537852126356544,-3.9240398492212845,-3.958654212404912,-3.904111599201893,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
72,0.007792938,6.4148676290000015,350,0.20091020223207445,0.20091020223207445,-0.022817638653881644,-0.0272087732380365,-0.03537852126356544,-3.9240398492212845,-3.958654212404912,-3.904111599201893,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
73,0.007877998,6.422745627000001,352,0.2009102146500606,0.2009102146500606,-0.022817472364498492,-0.027208477073110138,-0.035377783725383694,-3.9240398491435076,-3.9586543565765124,-3.904112018174793,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
74,0.007303453,6.430049080000001,353,0.2008911052064059,0.2008911052064059,-0.02281808192079926,-0.02714371461920284,-0.03540167213321588,-3.924034314423571,-3.9587111460315416,-3.9040878772282177,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
75,0.007640533,6.437689613000001,356,0.2008898289935247,0.2008898289935247,-0.022815033834243215,-0.02714948429331132,-0.03540728912112101,-3.9240242773286838,-3.9586256507964785,-3.904012382750521,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
76,0.007882234,6.445571847000001,358,0.20088946075371802,0.20088946075371802,-0.022815336248081852,-0.02714928679955464,-0.03540749216145933,-3.9240241321829887,-3.9586298515035043,-3.9040152640566887,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
77,0.007756173,6.453328020000001,360,0.20088946075371802,0.20088946075371802,-0.022815336248081852,-0.02714928679955464,-0.03540749216145933,-3.9240241321829887,-3.9586298515035043,-3.9040152640566887,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
78,0.015200195,6.468528215000001,362,0.20088949689417918,0.20088949689417918,-0.022814963326823756,-0.027148767842065435,-0.03540719315764296,-3.9240241297375165,-3.9586300796806766,-3.904015641711525,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
79,0.018786527,6.487314742000001,365,0.20088457285033612,0.20088457285033612,-0.022854210341672898,-0.02718834985205043,-0.03544528948557846,-3.924010985409304,-3.958598974034222,-3.9040036343788183,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
80,0.008211065,6.495525807000001,367,0.20088659145958349,0.20088659145958349,-0.02283924329315723,-0.02717324679933586,-0.035430906519475336,-3.924010959513369,-3.958604391536972,-3.904002279904663,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
81,0.013942563,6.5094683700000004,367,0.20088659145958349,0.20088659145958349,-0.02283924329315723,-0.02717324679933586,-0.035430906519475336,-3.924010959513369,-3.958604391536972,-3.904002279904663,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
82,0.008431867,6.517900237,370,0.20088178165768583,0.20088178165768583,-0.02295148971862726,-0.027277116026585446,-0.035780330424048046,-3.9233788922797777,-3.957778013583003,-3.903044690539529,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
83,0.008314841,6.526215078,372,0.2008815680113878,0.2008815680113878,-0.022951692895204934,-0.027278404272532475,-0.03578091916412007,-3.9233788744470015,-3.957778958809059,-3.903040785685654,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
84,0.008146067,6.534361145,375,0.20079648988567378,0.20079648988567378,-0.02300186235509738,-0.02744815806235479,-0.035498736513915996,-3.9232214538133188,-3.9575910321135073,-3.9039016556822914,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
85,0.008063297,6.542424442,377,0.2007967459508218,0.2007967459508218,-0.023000638980260724,-0.027446662719152526,-0.035498052383856504,-3.923221386532533,-3.9575907909901007,-3.9039012669826105,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
86,0.00821693,6.550641371999999,379,0.2007967459508218,0.2007967459508218,-0.023000638980260724,-0.027446662719152526,-0.035498052383856504,-3.923221386532533,-3.9575907909901007,-3.9039012669826105,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
87,0.008083306,6.558724677999999,381,0.2007968031016335,0.2007968031016335,-0.023000735786432802,-0.027446788198953964,-0.035498172907559855,-3.923221384370056,-3.9575907766608256,-3.903902322177209,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
88,0.008027904,6.5667525819999994,384,0.2007973938922238,0.2007973938922238,-0.02299703273957432,-0.027449689548971312,-0.03549738247306089,-3.923222724329333,-3.9573169463839633,-3.903911869056686,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
89,0.008492189,6.5752447709999995,386,0.20079872151123376,0.20079872151123376,-0.022995152755594606,-0.027451140127912277,-0.03549883071211046,-3.9232224288453628,-3.9573154367575962,-3.9039090947891415,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
90,0.008716663,6.583961434,389,0.2007858076829227,0.2007858076829227,-0.023024746503875426,-0.02740191450483065,-0.035453619320046204,-3.923165371952881,-3.957323372217627,-3.9039111314065384,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
91,0.016256907,6.600218341,391,0.20078729476259696,0.20078729476259696,-0.023012693048603428,-0.02739111496297464,-0.035443791725442986,-3.9231653632426173,-3.9573231288836963,-3.9039085359380876,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
92,0.007834745,6.608053086,391,0.20078729476259696,0.20078729476259696,-0.023012693048603428,-0.02739111496297464,-0.035443791725442986,-3.9231653632426173,-3.9573231288836963,-3.9039085359380876,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
93,0.017240424,6.62529351,393,0.20078691162188822,0.20078691162188822,-0.02301392006269276,-0.02739119954521052,-0.035443875556491755,-3.9231654013793773,-3.9573239571708805,-3.9039097188304255,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
94,0.012504698,6.6377982079999995,395,0.20078728323364356,0.20078728323364356,-0.02301418334268912,-0.027393077539836774,-0.035446119709822144,-3.923165353695544,-3.9573229392135647,-3.9039075420186347,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
95,0.009083604,6.646881811999999,397,0.2007865984673275,0.2007865984673275,-0.023020257953784595,-0.027398629417890064,-0.035452146470046575,-3.92316535946599,-3.9573231990194166,-3.90390734219224,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
96,0.014753368,6.661635179999999,399,0.2007878604544418,0.2007878604544418,-0.023009031247765765,-0.027388340422266122,-0.03544113706915586,-3.923165352281701,-3.9573231646421796,-3.9039072344451884,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
97,0.00818162,6.6698167999999995,401,0.2007878604544418,0.2007878604544418,-0.023009031247765765,-0.027388340422266122,-0.03544113706915586,-3.923165352281701,-3.9573231646421796,-3.9039072344451884,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
98,0.008436871,6.678253670999999,403,0.20078797454732253,0.20078797454732253,-0.02300832126310781,-0.02738767010484444,-0.035440566575796084,-3.923165347660871,-3.9573225682689745,-3.9039056516968085,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
99,0.008374162,6.686627832999999,406,0.20077986012234855,0.20077986012234855,-0.023012922435541094,-0.027407555597630417,-0.03544259629904167,-3.9231642511602103,-3.9573602346167323,-3.9039505007689317,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
100,0.008209137,6.694836969999999,408,0.20077987714039597,0.20077987714039597,-0.02301690922291766,-0.027411518561201498,-0.035446497711855596,-3.923164248089458,-3.957359198591037,-3.903948531800827,true,,0.8752812397300098,0.0,0.6782491088808555,0.0,0.0,0.0,0.0
